model_name,nano_gpu_latency,openvino_latency,vim3_latency,raspi4_tflite_latency,orange_pi_latency,a40_trt_latency
yolo3d67w25_256,0.0282248767217,0.0039387615521748,0.02047,0.0844066666666666,0.0242531666666666,0.0010858607292175
yolo3d67w25_288,0.039945108493169,0.0045545597871144,0.0270383333333333,0.10903,0.0286692566666666,0.0011666965484619
yolo3d67w25_320,0.0458213214079538,0.0054515373706817,0.030081,0.1338833333333333,0.0286380433333333,0.0011825489997863
yolo3d67w25_352,0.0518825443585712,0.0064458048343658,0.041031,0.1646433333333333,0.0332073366666666,0.0012056398391723
yolo3d67w25_384,0.058093127409617,0.0072996008396148,0.0429386666666666,0.1959033333333333,0.0362874966666666,0.0012755060195922
yolo3d67w25_416,0.0685739115873972,0.0084919842084248,0.050335,0.2298066666666667,0.04180294,0.0013336396217346
yolo3d67w25_448,0.0768529109160104,0.0114593370755513,0.0612423333333333,0.2726733333333333,0.0469537166666666,0.0014112615585327
yolo3d67w25_480,0.0869071698188781,0.0108310258388518,0.071259,0.3142566666666667,0.0568528166666666,0.001480529308319
yolo3d67w5_160,0.0388211290041605,0.0056762695312499,0.0185753333333333,0.1620866666666666,0.0207965666666666,0.0014581775665283
yolo3d67w5_192,0.047922435204188,0.0070261593659718,0.0261746666666666,0.2188,0.0287710199999999,0.0014882135391235
yolo3d67w5_224,0.0574143171310424,0.0089202864964802,0.0319173333333333,0.3103633333333333,0.0338115966666666,0.0015732383728027
yolo3d67w5_256,0.0629800883928934,0.011028827826182,0.0408236666666666,0.3056266666666666,0.0417727266666666,0.0015825748443603
yolo3d67w5_288,0.0893042469024657,0.0130529375871022,0.0563553333333333,0.4039533333333334,0.04730404,0.0016667580604553
yolo3d67w5_320,0.1015309993426004,0.0156870861848195,0.067534,0.4893133333333333,0.0556333933333333,0.001743197441101
yolo3d67w5_352,0.1138634578386942,0.0185082109769185,0.0881626666666666,0.5882933333333333,0.0680559933333333,0.0018449187278747
yolo3d67w5_384,0.1263642863432565,0.0212868511676787,0.094725,0.7052866666666667,0.0755634599999999,0.0019351863861083
yolo3d67w5_416,0.1540076450506845,0.0251221243540445,0.1181463333333333,0.8264133333333333,0.0870652766666666,0.0021672892570495
yolo3d67w5_448,0.1666717739899953,0.0283654352029164,0.1241586666666666,0.96312,0.0997691233333333,0.0022862982749938
yolo3d67w5_480,0.1858790898323058,0.0321733637650807,0.143032,1.10888,0.1109340566666666,0.0024873042106628
yolo3l_160,0.1306931813557942,0.0218806417783101,0.06455,0.8726333333333334,0.0521543433333333,0.0028116822242736
yolo3l_192,0.1686144415537516,0.0278924576441446,0.080811,1.1935433333333334,0.0652560433333333,0.0029149532318115
yolo3l_224,0.1947200330098469,0.0358014460404713,0.1046926666666666,1.66047,0.0746926533333333,0.0031035685539245
yolo3l_256,0.2111972669760386,0.0452231653531391,0.1225853333333333,1.738743333333333,0.08963917,0.0032155179977416
yolo3l_288,0.3165568264325459,0.0536991500854492,0.1823536666666666,2.193823333333333,0.1085486066666666,0.0039303398132324
yolo3l_320,0.3594863013426462,0.0656414163112639,0.201367,2.6647800000000004,0.1405913866666666,0.0040995287895202
yolo3l_352,0.3976337202390034,0.0782777635256449,0.255705,3.2548833333333334,0.1594594566666666,0.0044230961799621
yolo3l_384,0.4886992303530375,0.1075303574403126,0.288038,3.889236666666666,0.1815651999999999,0.0044967150688171
yolo3l_416,0.5982058767477672,0.1174672043323516,0.343782,4.583379999999999,0.22394021,0.0052949094772338
yolo3l_448,0.626818826198578,0.1375132942199707,0.378309,5.243659999999999,0.2535133899999999,0.0052213454246521
yolo3l_480,0.6898367659250896,0.159386039574941,0.4244736666666666,6.06806,0.2843967566666667,0.0057200288772583
yolo3m_160,0.0689143554369608,0.0109466842810312,0.031629,0.3873366666666666,0.0309924933333333,0.0019173574447631
yolo3m_192,0.0872413158416747,0.0137760917345682,0.0412713333333333,0.5216966666666667,0.0393669666666666,0.001938772201538
yolo3m_224,0.1047519135475158,0.0176685349146525,0.055512,0.7315633333333333,0.0498646233333333,0.0020509839057922
yolo3m_256,0.1145346331596374,0.0220513637860615,0.0657893333333333,0.7127233333333334,0.0563993733333333,0.0021385097503662
yolo3m_288,0.1685590664545694,0.0263042378425597,0.0920733333333333,0.94665,0.0667717633333332,0.0023891806602478
yolo3m_320,0.192442242304484,0.0318968002001444,0.1061606666666666,1.1660366666666668,0.0809530566666666,0.002552626132965
yolo3m_352,0.2129430711269378,0.0375954214731851,0.136849,1.4148066666666663,0.09700839,0.0027414798736572
yolo3m_384,0.2341122039159139,0.0436954716841379,0.148614,1.664656666666667,0.1092027433333333,0.0028488278388977
yolo3m_416,0.2858687583605449,0.0514795271555582,0.1889289999999999,1.96173,0.1285833933333333,0.0032041001319885
yolo3m_448,0.3039355711142221,0.0597265775998433,0.208168,2.270896666666667,0.1466564166666666,0.0034951472282409
yolo3m_480,0.3371420367558797,0.0668758646647135,0.2259426666666666,2.6192066666666665,0.16685379,0.0036292505264282
yolo3n_160,0.0162782390912373,0.0016511817773182,0.007967,0.03153,0.0133770833333333,0.0008562803268432
yolo3n_192,0.0191729708512623,0.0020789452393849,0.010729,0.0434299999999999,0.0168484233333332,0.0008795809745788
yolo3n_224,0.0220433537165323,0.002626806894938,0.0128233333333333,0.0589533333333333,0.01852549,0.0008971571922302
yolo3n_256,0.0251525151729583,0.0032146084308623,0.01664,0.0725433333333333,0.0188037466666666,0.0009322309494018
yolo3n_288,0.0354841037591298,0.0038694751262664,0.0247056666666666,0.0947166666666666,0.0222099433333333,0.0009894609451293
yolo3n_320,0.040623968442281,0.0046393028895059,0.0280096666666666,0.11453,0.0256053899999999,0.0010185527801513
yolo3n_352,0.046330044666926,0.0054591206709543,0.036207,0.1390966666666666,0.0292094566666666,0.0010522866249084
yolo3n_384,0.0512650374571482,0.0062640372912088,0.0401176666666666,0.1735166666666666,0.03266972,0.0011028361320495
yolo3n_416,0.0610733652114867,0.0076355222860971,0.0435293333333333,0.2020133333333333,0.03802791,0.0011744904518127
yolo3n_448,0.0686830619970957,0.008276521762212,0.0536776666666666,0.2353066666666666,0.0425686266666666,0.0012326312065124
yolo3n_480,0.0777641987800597,0.009351881345113,0.062704,0.2669433333333333,0.0483044633333333,0.0013168811798095
yolo3s_160,0.033006563981374,0.0046714484691619,0.015635,0.1289666666666666,0.02157624,0.0012218523025512
yolo3s_192,0.0407456322511036,0.005891751050949,0.0219826666666666,0.1829233333333333,0.0256977999999999,0.0012536358833312
yolo3s_224,0.0486008580525715,0.007464081843694,0.0273709999999999,0.25142,0.0293675066666666,0.0013649630546569
yolo3s_256,0.0538399521509805,0.0092711699008941,0.037827,0.2578033333333333,0.0339994833333333,0.0013445520401
yolo3s_288,0.0755860610802968,0.0110056213537851,0.0476493333333333,0.32805,0.0433209,0.0014205002784729
yolo3s_320,0.086056351661682,0.0131937630971272,0.0574616666666666,0.4071533333333333,0.0506127966666666,0.0014938139915466
yolo3s_352,0.0967566792170206,0.019122956196467,0.0758596666666666,0.48704,0.0629564766666666,0.0015774655342102
yolo3s_384,0.1082984681924184,0.0178951525688171,0.0807966666666666,0.5697366666666667,0.0679457399999999,0.0016655945777893
yolo3s_416,0.1332688963413238,0.021297134955724,0.1023626666666666,0.6857433333333334,0.07818793,0.0018772673606872
yolo3s_448,0.1436726963520049,0.0239830120404561,0.1059276666666666,0.8145066666666666,0.0888119633333333,0.0019902753829956
yolo3s_480,0.1614089504877725,0.0271533342202504,0.1229353333333333,0.9192533333333331,0.1001041199999999,0.0021239686012268
yolo4d1w25_160,0.0294407200813292,0.002864441871643,0.016252,0.0360999999999999,0.0235482166666666,0.0015893959999084
yolo4d1w25_192,0.0312631734212239,0.0032513014475504,0.0204463333333333,0.0504699999999999,0.0327142166666666,0.0016119241714477
yolo4d1w25_224,0.0320662140846252,0.0039593291282653,0.0256596666666666,0.0682433333333333,0.0331116333333333,0.0016549324989318
yolo4d1w25_256,0.0359675971666971,0.0046174573898315,0.0327346666666666,0.0861933333333333,0.0335996066666666,0.0016652822494506
yolo4d1w25_288,0.0496052618821461,0.0056041105588276,0.0443869999999999,0.1139266666666666,0.0394648333333333,0.0017906308174133
yolo4d1w25_320,0.0556539432207743,0.0063449398676554,0.0542616666666666,0.1390733333333333,0.04906814,0.0017952275276184
yolo4d1w25_352,0.0651383511225382,0.0074692952632903,0.064286,0.1713166666666666,0.0547828966666666,0.0017815566062927
yolo4d1w25_384,0.0716371456782022,0.0083650056521097,0.0750323333333333,0.20553,0.0562075166666666,0.0018581843376159
yolo4d1w25_416,0.0866077788670857,0.0098197627067565,0.0832673333333333,0.2498566666666667,0.06526433,0.0019477772712707
yolo4d1w25_448,0.0950548414389292,0.01084796945254,0.095304,0.2903666666666666,0.0677457633333333,0.0020221352577209
yolo4d1w25_480,0.1068845498561858,0.0122900998592376,0.112136,0.3450366666666666,0.0746505533333333,0.0021014714241027
yolo4d1w5_160,0.0471994431813557,0.0068088424205779,0.03046,0.1562066666666667,0.0317080499999999,0.0021970963478088
yolo4d1w5_192,0.0587350734074909,0.0081592814127603,0.0381553333333333,0.2147566666666666,0.0401065699999999,0.0022437334060668
yolo4d1w5_224,0.0693344620863596,0.0101131796836852,0.0506686666666666,0.30358,0.04650236,0.0023038005828857
yolo4d1w5_256,0.076953035990397,0.0122999385992685,0.064612,0.3089533333333333,0.0512607866666666,0.00237877368927
yolo4d1w5_288,0.1119486061731973,0.0145797236760457,0.090747,0.3959533333333334,0.0620447366666666,0.0024908995628356
yolo4d1w5_320,0.1262264176209767,0.017075795729955,0.112966,0.4976233333333333,0.0758858866666666,0.0026514077186584
yolo4d1w5_352,0.1415583022435506,0.0199425470829009,0.1280716666666666,0.5931666666666666,0.08648198,0.0026777911186218
yolo4d1w5_384,0.1586724797884622,0.0231705816586811,0.1465526666666666,0.7125166666666667,0.09411122,0.0027436137199401
yolo4d1w5_416,0.1920911904176075,0.0267312729358672,0.179458,0.8475999999999999,0.1049573166666666,0.0029928755760192
yolo4d1w5_448,0.2092390429973602,0.0303811593850453,0.2013446666666666,0.9958166666666668,0.1196019966666666,0.0030913734436035
yolo4d1w5_480,0.2354116972287495,0.0344997696081796,0.2294716666666666,1.1526466666666666,0.1331012166666666,0.0034274816513061
yolo4d1w75_160,0.0838834981123606,0.0127849781513213,0.0446053333333333,0.37057,0.0398048299999999,0.0028721809387207
yolo4d1w75_192,0.1059355457623799,0.0158060161272684,0.058965,0.51405,0.0468278799999999,0.0029090094566345
yolo4d1w75_224,0.1245938392480213,0.0201524718602497,0.0770213333333333,0.7218066666666667,0.0593352633333333,0.0030230045318603
yolo4d1w75_256,0.1353975665569304,0.0268830430507659,0.0974663333333333,0.7227066666666667,0.0678291599999999,0.0031296420097351
yolo4d1w75_288,0.19290154616038,0.0289933943748473,0.1401443333333333,0.9266266666666666,0.0861816933333333,0.0033204317092895
yolo4d1w75_320,0.226742029984792,0.0347706611951191,0.1627016666666666,1.14726,0.0975631933333333,0.0035010170936584
yolo4d1w75_352,0.2547598588466644,0.0405915315945942,0.1941606666666666,1.3986533333333335,0.1162874866666666,0.0036506390571594
yolo4d1w75_384,0.2844150070349375,0.0466495255629221,0.22379,1.662626666666667,0.1321296133333332,0.0037918734550476
yolo4d1w75_416,0.3440563805898031,0.0549308609962462,0.2708753333333333,1.9593333333333327,0.1527006666666666,0.0041820859909057
yolo4d1w75_448,0.3746321765581766,0.0627390937010446,0.297166,2.263196666666667,0.1709562766666666,0.0044854593276977
yolo4d1w75_480,0.4191465679804483,0.0725092864036559,0.3477016666666666,2.650733333333333,0.1962199366666666,0.0048900318145751
yolo4d33w1_160,0.0916165232658385,0.0149288781483967,0.053493,0.5241933333333333,0.0444877433333333,0.002594256401062
yolo4d33w1_192,0.1219827143351236,0.018764362335205,0.065685,0.71531,0.0501403833333333,0.0025977134704589
yolo4d33w1_224,0.1444073025385538,0.0236290498574574,0.092699,1.0119333333333334,0.0623525733333333,0.0027531051635742
yolo4d33w1_256,0.1605838739871978,0.0298439526557922,0.1068673333333333,0.9992533333333332,0.0773392866666666,0.0028154325485229
yolo4d33w1_288,0.2240317753950754,0.0348286934693653,0.1613326666666666,1.29775,0.0904510066666666,0.0032000756263732
yolo4d33w1_320,0.2583322314421336,0.0424414197603861,0.1875153333333333,1.60056,0.1120248466666666,0.0033057951927185
yolo4d33w1_352,0.2892358938852946,0.049762524763743,0.22207,1.91902,0.1334619666666666,0.0036186838150024
yolo4d33w1_384,0.3390317344665527,0.0580962355931599,0.2543543333333333,2.276963333333333,0.15088798,0.003695809841156
yolo4d33w1_416,0.4106758240858713,0.0677543032169341,0.302166,2.7019966666666666,0.1831466666666666,0.0042423892021179
yolo4d33w1_448,0.4442914652824402,0.0793185663223266,0.342384,3.09668,0.2030612033333333,0.00433842420578
yolo4d33w1_480,0.4977182324727376,0.0942964645226795,0.383519,3.569926666666667,0.2300902299999999,0.0050135564804077
yolo4d33w75_160,0.0626001608371734,0.0097629793485005,0.0375136666666666,0.2810033333333333,0.0338009899999999,0.0020997858047485
yolo4d33w75_192,0.0803809730211893,0.0118452688058216,0.0508456666666666,0.3886266666666667,0.0385046666666666,0.0021371269226074
yolo4d33w75_224,0.0960145294666289,0.0149930298328399,0.0636866666666666,0.54575,0.0454960899999999,0.0022434711456298
yolo4d33w75_256,0.1061688216527302,0.018348753452301,0.078145,0.5357666666666667,0.0555082233333333,0.0023506617546081
yolo4d33w75_288,0.1500922242800394,0.0217812307675679,0.1171743333333333,0.70318,0.0691333366666666,0.00247642993927
yolo4d33w75_320,0.1760821096102396,0.0264367504914601,0.1418163333333333,0.8681899999999999,0.0837926533333332,0.0026459431648254
yolo4d33w75_352,0.1990171865622202,0.0311558051904042,0.1612103333333333,1.0622133333333337,0.0936904733333333,0.0027856659889221
yolo4d33w75_384,0.2253380306561787,0.0357557082176208,0.185298,1.254473333333333,0.10839539,0.0029043579101562
yolo4d33w75_416,0.2726386511325836,0.0417471047242482,0.2262823333333333,1.5043733333333336,0.1250297599999999,0.0032121491432189
yolo4d33w75_448,0.2989122052987416,0.0479869425296783,0.2425276666666666,1.7128933333333334,0.1418275666666666,0.0034611988067626
yolo4d33w75_480,0.3350995234648386,0.054444670677185,0.274257,1.99952,0.1644361633333333,0.0037449836730957
yolo4d67w1_160,0.1021313909689585,0.0165697801113128,0.0565873333333333,0.58372,0.0399003799999999,0.0029386043548583
yolo4d67w1_192,0.1364117813110351,0.0207858582337696,0.0726786666666666,0.80897,0.05220432,0.0029488825798034
yolo4d67w1_224,0.1606363030274709,0.0262801758448282,0.0973339999999999,1.13504,0.0663014266666666,0.0031156373023986
yolo4d67w1_256,0.1780934798717498,0.033145945072174,0.1144726666666666,1.1097333333333332,0.0785697466666666,0.003204607963562
yolo4d67w1_288,0.2478740906715393,0.0388984660307566,0.1709809999999999,1.4319366666666669,0.0973202333333332,0.003633222579956
yolo4d67w1_320,0.2839034299055735,0.0472060044606526,0.1996796666666666,1.7539033333333334,0.1186660433333332,0.0036681818962097
yolo4d67w1_352,0.3147171692053476,0.055313289562861,0.2357789999999999,2.1233466666666665,0.1404008633333333,0.004033670425415
yolo4d67w1_384,0.3692338677247364,0.0656235492229461,0.270692,2.529903333333333,0.1613373766666666,0.0040649604797363
yolo4d67w1_416,0.4444188062349956,0.0769345867633819,0.3293496666666666,2.95049,0.1959835033333333,0.0047461223602294
yolo4d67w1_448,0.4806024769941965,0.0907001701990763,0.3609203333333333,3.4378966666666666,0.2169627966666666,0.0048230028152465
yolo4d67w1_480,0.5362299315134683,0.1005703250567117,0.42079,4.022966666666666,0.2453175399999999,0.0054302811622619
yolo4d67w25_160,0.0254631654421488,0.0022657299041747,0.014107,0.0321333333333333,0.0201257,0.0013344573974609
yolo4d67w25_192,0.0260518586635589,0.002676697174708,0.01861,0.0442799999999999,0.0283085333333332,0.0013621306419372
yolo4d67w25_224,0.0275597023963928,0.0033224817117054,0.0227056666666666,0.06064,0.0263602766666666,0.0013813161849975
yolo4d67w25_256,0.0312380552291869,0.0039330434799194,0.0279353333333333,0.0771566666666666,0.0331809866666666,0.0014276480674743
yolo4d67w25_288,0.043108205795288,0.0047716744740803,0.0396526666666666,0.0999899999999999,0.0379060933333333,0.0014800119400024
yolo4d67w25_320,0.0495674582322438,0.0062549086411793,0.0465126666666666,0.1252133333333333,0.0404982999999999,0.0015567231178283
yolo4d67w25_352,0.0572785186767577,0.0063715608914692,0.0596696666666666,0.15171,0.0447734999999999,0.0015891981124877
yolo4d67w25_384,0.064218992392222,0.0072048421700794,0.0663853333333333,0.18073,0.0464363433333333,0.0016037082672119
yolo4d67w25_416,0.0765146799882252,0.0084973716735839,0.0766056666666666,0.21077,0.0496324233333333,0.0016540360450744
yolo4d67w25_448,0.084617275794347,0.0093026689688364,0.0840946666666666,0.2499366666666666,0.0569869066666666,0.0017576074600219
yolo4d67w25_480,0.0953042896588643,0.010570466518402,0.098933,0.2942466666666666,0.0634199033333333,0.0018347835540771
yolo4d67w5_160,0.0401548687616983,0.0056509923934935,0.027495,0.1333366666666666,0.0307639166666666,0.0018634390830993
yolo4d67w5_192,0.0502957236766814,0.0068975114822387,0.0335173333333333,0.18264,0.03028427,0.0018788743019104
yolo4d67w5_224,0.059680083990097,0.0085068241755167,0.0444586666666666,0.2541633333333333,0.0421941999999999,0.0019235897064208
yolo4d67w5_256,0.0668402540683746,0.0105971753597259,0.0569586666666666,0.2553066666666666,0.0475080733333332,0.0019747138023376
yolo4d67w5_288,0.0936343546708424,0.0123255685965219,0.085422,0.3321033333333333,0.0578474566666666,0.0021307778358459
yolo4d67w5_320,0.1071008857091267,0.0146587526798247,0.0998226666666666,0.4197966666666666,0.0620076233333333,0.0021464657783508
yolo4d67w5_352,0.1210148767630258,0.0169628449281056,0.1183886666666666,0.50792,0.07253266,0.0022719669342041
yolo4d67w5_384,0.1366830853621164,0.0197837078571319,0.128429,0.6088366666666667,0.0815083966666666,0.0023332047462463
yolo4d67w5_416,0.1648931137720743,0.0229943271478016,0.1572326666666667,0.7187100000000001,0.0941619799999999,0.0025373363494873
yolo4d67w5_448,0.1809375611941019,0.0259334071477253,0.169106,0.84632,0.10650065,0.0026446294784545
yolo4d67w5_480,0.2045066718260446,0.0291938793659209,0.1919676666666666,0.9665366666666668,0.1189647199999999,0.0028294038772583
yolo4l_160,0.1231609400113423,0.0196122662226358,0.063402,0.6907966666666666,0.0528766666666666,0.0034955143928527
yolo4l_192,0.1612120521068572,0.0248520787556965,0.0803606666666666,0.9449933333333332,0.0570710933333333,0.0035468769073486
yolo4l_224,0.1890918672084807,0.0312946577866871,0.1113413333333333,1.33291,0.07812291,0.0037458801269531
yolo4l_256,0.208147641023,0.0394960963726043,0.1305213333333333,1.3330133333333334,0.0881962866666666,0.0038302397727966
yolo4l_288,0.2910942669709523,0.0461653884251911,0.1959533333333333,1.72165,0.1123805,0.0042699360847473
yolo4l_320,0.3307232213020324,0.0560610445340474,0.2272283333333333,2.093066666666666,0.1418555766666666,0.0043758535385131
yolo4l_352,0.3666558619340261,0.0662580207983652,0.2691613333333333,2.503956666666667,0.1619310033333333,0.00476975440979
yolo4l_384,0.4255180144309997,0.0818353947003681,0.318788,3.03371,0.1819420266666666,0.0048092937469482
yolo4l_416,0.5139301609992981,0.0974292667706807,0.3675423333333333,3.56368,0.2190216033333333,0.0055978393554687
yolo4l_448,0.554429447253545,0.1104304142793019,0.4165703333333333,4.122533333333334,0.24584244,0.0056962084770202
yolo4l_480,0.6177463181813557,0.1284829119841257,0.4660686666666667,4.740196666666667,0.2783292699999999,0.0063273000717163
yolo4m_160,0.0697999807198842,0.0108268805344899,0.041003,0.31484,0.0351251433333333,0.0023708510398864
yolo4m_192,0.0897549720605214,0.0132552552223205,0.0516793333333333,0.4360033333333333,0.0377566566666666,0.0024083065986633
yolo4m_224,0.1054865709940592,0.016824714342753,0.0701036666666666,0.59979,0.0522583266666666,0.0025394392013549
yolo4m_256,0.1158693758646647,0.0204624287287393,0.0822883333333333,0.6070633333333334,0.0595211833333333,0.002622332572937
yolo4m_288,0.1647804347674051,0.0241437582174936,0.128395,0.7825533333333333,0.0717929766666666,0.0028120446205139
yolo4m_320,0.1937792722384134,0.0288568043708801,0.1425413333333333,0.96086,0.0867635399999999,0.0029408073425292
yolo4m_352,0.2174387876192728,0.0339611021677652,0.1770206666666666,1.18315,0.1046229533333333,0.0031141138076782
yolo4m_384,0.2453711684544881,0.0392442735036214,0.1961809999999999,1.3898066666666666,0.1181493399999999,0.0031887793540954
yolo4m_416,0.2966975712776183,0.0461957275867461,0.2375286666666667,1.6478266666666668,0.13371889,0.0035563945770263
yolo4m_448,0.3247627349694569,0.0529168776671091,0.25903,1.8983466666666664,0.1519859666666666,0.0038112306594848
yolo4m_480,0.3630385641256968,0.0610257685184478,0.304534,2.2063366666666666,0.17451611,0.0041378021240234
yolo4n_160,0.023398315111796,0.0021845865249633,0.0139236666666666,0.0297766666666666,0.0162178566666666,0.0011934852600097
yolo4n_192,0.0237212578455606,0.0023775255680083,0.0174286666666666,0.0410266666666666,0.0228436266666666,0.0012518620491027
yolo4n_224,0.0261161867777506,0.0029892559846242,0.0215429999999999,0.0555233333333333,0.02745015,0.0012394785881042
yolo4n_256,0.0299849712848663,0.0035323007901509,0.0274829999999999,0.0710966666666666,0.02936411,0.0012941050529479
yolo4n_288,0.040418087641398,0.0042955211798349,0.0392823333333333,0.0907933333333333,0.0322799566666666,0.0013380336761474
yolo4n_320,0.0460108311971028,0.0049703264236449,0.0460526666666666,0.1127866666666666,0.0361724099999999,0.0014173030853271
yolo4n_352,0.0540031441052754,0.0058398695786793,0.0567596666666666,0.1431733333333333,0.0418741733333333,0.0013921904563903
yolo4n_384,0.0601906017462412,0.0066049400965372,0.0602093333333333,0.1694966666666666,0.0400886766666666,0.0014638471603393
yolo4n_416,0.0719339243570963,0.007716124455134,0.0726786666666666,0.1997,0.0455339366666666,0.0015083670616149
yolo4n_448,0.0798125970363616,0.0085740872224171,0.082276,0.2409633333333333,0.0505386599999999,0.0016168594360351
yolo4n_480,0.0898997938632964,0.0113721259435017,0.0938296666666666,0.26993,0.06100061,0.001653413772583
yolo4s_160,0.0363927125930785,0.005130052169164,0.0259513333333333,0.11939,0.0235359899999999,0.0016494965553283
yolo4s_192,0.045444654226303,0.0062948473294575,0.031702,0.1627933333333333,0.0315859499999999,0.0017705464363098
yolo4s_224,0.0547988673051198,0.0076770583788553,0.04396,0.2259,0.0390257166666666,0.0017099499702453
yolo4s_256,0.0609803652763366,0.0094670764605203,0.0513593333333333,0.2353833333333333,0.0403084699999999,0.0017739415168762
yolo4s_288,0.0847185897827147,0.0110691765944162,0.081674,0.3050833333333333,0.0522549566666666,0.0019132232666015
yolo4s_320,0.0976452962557474,0.013209265867869,0.0907036666666666,0.38179,0.0615219133333333,0.0019429874420166
yolo4s_352,0.1113429057598113,0.0155481183528899,0.1131086666666666,0.45769,0.0683154633333333,0.0020405173301696
yolo4s_384,0.1251776218414306,0.0176212326685587,0.1265423333333333,0.54958,0.07562999,0.0021287870407104
yolo4s_416,0.1520786730448404,0.0206613198916117,0.1402753333333333,0.6483800000000001,0.08954627,0.0022835421562194
yolo4s_448,0.1673986653486887,0.0235747536023457,0.1672183333333333,0.77198,0.1004398,0.0023943448066711
yolo4s_480,0.1882904620965322,0.026636521021525,0.1798766666666666,0.8786033333333334,0.1125553366666666,0.0025840735435485
yolo5d1w25_160,0.028999490737915,0.0023695683479308,0.0107103333333333,0.03017,0.0238338133333333,0.0014484429359436
yolo5d1w25_192,0.0293902770678201,0.0027839104334512,0.0141086666666666,0.0416833333333333,0.0224204199999999,0.0014538812637329
yolo5d1w25_224,0.0302074718475341,0.0034391085306803,0.0182013333333333,0.0559933333333333,0.0280301566666666,0.0014937448501586
yolo5d1w25_256,0.0324099040031432,0.0040563809871673,0.022749,0.0737533333333333,0.0306794433333333,0.0015078258514404
yolo5d1w25_288,0.0415085470676421,0.0055328647295633,0.032584,0.09542,0.03701902,0.0015792727470397
yolo5d1w25_320,0.0465928022066751,0.0064197472731272,0.0386303333333333,0.1175666666666666,0.0392392833333333,0.0016016721725463
yolo5d1w25_352,0.0536476556460062,0.0065670061111449,0.046382,0.1468866666666666,0.04629994,0.0016246056556701
yolo5d1w25_384,0.0619984690348306,0.0073479135831197,0.0526229999999999,0.17353,0.0432259266666666,0.0016716885566711
yolo5d1w25_416,0.0714704231421152,0.0085845863819122,0.0615446666666666,0.2082533333333333,0.0472527766666666,0.0017374014854431
yolo5d1w25_448,0.0776018098990122,0.0094211626052856,0.0702886666666666,0.2452266666666666,0.05308802,0.0018323397636413
yolo5d1w25_480,0.0872268553574879,0.0107845187187194,0.079928,0.2866566666666666,0.0629417233333333,0.0018640446662902
yolo5d1w5_160,0.0426437779267628,0.0059811671574909,0.0213343333333333,0.1353233333333333,0.0288506066666666,0.0020548462867736
yolo5d1w5_192,0.0510055704911549,0.0075860857963561,0.0291136666666666,0.1823766666666666,0.0329631466666666,0.00205894947052
yolo5d1w5_224,0.0599056494235991,0.0092322186628977,0.0387563333333333,0.2595466666666666,0.0381018166666666,0.0021114897727966
yolo5d1w5_256,0.0656903207302093,0.011153126557668,0.0467986666666666,0.2653966666666666,0.0422418433333333,0.0021516847610473
yolo5d1w5_288,0.0975582853953043,0.0129801833629608,0.0675123333333333,0.3477533333333333,0.0555758299999999,0.0022946667671203
yolo5d1w5_320,0.1096823720137277,0.0154618906974792,0.080091,0.4300833333333333,0.0652221066666666,0.0023525977134704
yolo5d1w5_352,0.1217489361763,0.0178418135643004,0.0933456666666666,0.5319966666666667,0.0750762133333333,0.0024321269989013
yolo5d1w5_384,0.1417854221661885,0.0203723426659901,0.1108626666666666,0.6338766666666666,0.0802625533333333,0.002426254749298
yolo5d1w5_416,0.1726413905620575,0.0236086316903432,0.131389,0.7573566666666666,0.0969883733333333,0.0026673102378845
yolo5d1w5_448,0.1919415195782979,0.0268021488189696,0.1468006666666666,0.8708933333333334,0.1074560999999999,0.0027051496505737
yolo5d1w5_480,0.2118757299582162,0.0303796434402465,0.164429,1.0009766666666666,0.1192613699999999,0.0028701376914978
yolo5d1w75_160,0.0760164443651835,0.0119327457745869,0.0339116666666666,0.3291333333333333,0.0371270933333333,0.0026495099067687
yolo5d1w75_192,0.0943270055452982,0.0147107577323913,0.044878,0.45154,0.0445199899999999,0.0026351022720336
yolo5d1w75_224,0.1092891303698221,0.0182766517003377,0.0601606666666666,0.63156,0.0540790466666666,0.0027757549285888
yolo5d1w75_256,0.1166825155417124,0.022089902559916,0.0710759999999999,0.6439766666666666,0.0638738399999999,0.0028072929382324
yolo5d1w75_288,0.1688408815860748,0.0259138389428456,0.1073693333333333,0.8432333333333334,0.0781549,0.003020327091217
yolo5d1w75_320,0.198280959924062,0.0307678310076395,0.1249626666666666,1.0254333333333332,0.0837930266666666,0.003137981891632
yolo5d1w75_352,0.219258120059967,0.0362410485744475,0.1518386666666666,1.26084,0.1007202899999999,0.0032735562324523
yolo5d1w75_384,0.2472356092929839,0.0413043069839477,0.172592,1.4758966666666666,0.1200176833333332,0.0032845449447631
yolo5d1w75_416,0.3077163084348042,0.0524112578233083,0.2063646666666666,1.7829366666666668,0.1350082866666666,0.003690378665924
yolo5d1w75_448,0.3346478943030039,0.0548555346330006,0.2257523333333333,2.0668166666666665,0.1541103233333333,0.0039218521118164
yolo5d1w75_480,0.3756955281893412,0.0622368383407592,0.2552366666666666,2.35323,0.1758407033333333,0.0041934251785278
yolo5d33w1_160,0.0737900483608245,0.0125740138689676,0.0346993333333333,0.4142766666666667,0.0330761066666666,0.0021550965309143
yolo5d33w1_192,0.0964103043079375,0.0177905758221943,0.0465373333333333,0.57545,0.0440558366666666,0.0021282386779785
