model_name,precision,recall,mAP_0.5,mAP_0.5:0.95,pi4_ort_latency,nano_gpu_latency,ov_latency,vim3_latency,pi4_tflite_fp32_latency,pi4_tflite_int8_latency
yolo5m_288,0.77443,0.69305,0.76883,0.55846,0.6193646669387817,0.1416638243198394,0.0217134535312652,0.0927093333333333,0.6954233333333333,0.30644
yolo5m_320,0.79694,0.70392,0.78384,0.57321,0.7397926874955495,0.1665975069999694,0.0257497243086496,0.107149,0.8564066666666666,0.3761833333333333
yolo5m_352,0.79505,0.71641,0.79512,0.58267,0.8956911134719849,0.1855989468097686,0.0301165175437927,0.1307446666666666,1.0489233333333334,0.4543933333333332
yolo5m_384,0.7944,0.735,0.80948,0.60676,1.037186457713445,0.2116253586610158,0.0345243124167123,0.148173,1.2623133333333334,0.5216999999999999
yolo5m_416,0.80085,0.74764,0.82044,0.61965,1.259907302459081,0.2641854480902354,0.0405272734165191,0.1739726666666666,1.4707400000000002,0.6237766666666668
yolo5m_448,0.8079,0.74847,0.82387,0.62429,1.460772651831309,0.2886266314983368,0.0462766659259795,0.191554,1.711126666666667,0.7028233333333334
yolo5m_480,0.82852,0.74599,0.82878,0.63104,1.7148024503389996,0.3228711414337158,0.0518654052416483,0.2163796666666666,1.9707533333333331,0.8164433333333333
yolo5n_160,0.55899,0.42937,0.46708,0.28859,0.0316786587238311,0.0198317233721415,0.0015566523869831,0.0082036666666666,0.0226533333333333,0.0168866666666666
yolo5n_192,0.58241,0.48803,0.52102,0.32939,0.0427222502231597,0.0207228708267211,0.001873960494995,0.010241,0.0308833333333333,0.02325
yolo5n_224,0.61953,0.50508,0.55482,0.35307,0.0573531238238016,0.0218242971102396,0.0023903822898864,0.0129966666666666,0.0422866666666666,0.03151
yolo5n_256,0.64927,0.51829,0.58297,0.37777,0.0712102758884429,0.0222099081675211,0.0028014794985453,0.0159746666666666,0.0548333333333333,0.0411566666666666
yolo5n_288,0.68431,0.53128,0.6125,0.39773,0.0916294515132903,0.0297755420207977,0.0033448302745818,0.0232573333333333,0.0708466666666666,0.0534766666666666
yolo5n_320,0.67994,0.56517,0.63272,0.41734,0.1101209068298339,0.0345985682805378,0.0038716081778207,0.027084,0.0877899999999999,0.0664666666666666
yolo5n_352,0.68807,0.58124,0.65071,0.43662,0.1360082439581552,0.0405415137608845,0.0045634754498799,0.032585,0.1089133333333333,0.0806233333333333
yolo5n_384,0.72401,0.61597,0.69222,0.47881,0.1595620187123616,0.0436591752370197,0.0052216509977975,0.039002,0.13065,0.09724
yolo5n_416,0.72321,0.61667,0.69481,0.4822,0.1893816045920053,0.0526892936229705,0.006069039106369,0.0455323333333333,0.1553033333333333,0.1135133333333333
yolo5n_448,0.72906,0.62113,0.70983,0.49465,0.2232063353061676,0.058654259443283,0.0067075479030608,0.050084,0.1792966666666666,0.13649
yolo5n_480,0.74628,0.63285,0.71957,0.50546,0.2542374646663665,0.0704705981413522,0.0076624226570128,0.0569146666666666,0.2131633333333333,0.157
yolo5s_160,0.62825,0.50594,0.55352,0.35035,0.0859065067768096,0.0294353806972503,0.0042339766025542,0.015446,0.0921066666666666,0.0412633333333333
yolo5s_192,0.68953,0.55567,0.62419,0.41484,0.1135008132457732,0.0357095034917195,0.0052500092983245,0.0208913333333333,0.1261333333333333,0.0585033333333333
yolo5s_224,0.70453,0.59627,0.66494,0.44775,0.1618095397949218,0.0423270157972971,0.0065233993530272,0.0271103333333333,0.1754033333333333,0.07993
yolo5s_256,0.72875,0.6054,0.68636,0.46792,0.1910556836922963,0.047036059697469,0.0078367908795674,0.0329763333333333,0.1841533333333333,0.1036733333333333
yolo5s_288,0.73005,0.63193,0.70873,0.48866,0.2503512752056121,0.0655065846443175,0.008964618841807,0.0487913333333333,0.2374666666666666,0.1310166666666666
yolo5s_320,0.74673,0.65535,0.73056,0.50608,0.3088571218649547,0.0755629412333169,0.0106816641489664,0.0581076666666666,0.2950366666666666,0.1624433333333333
yolo5s_352,0.77643,0.65147,0.74456,0.52074,0.3612317951520283,0.0849634130795796,0.0122094011306762,0.0696446666666666,0.3580133333333333,0.19612
yolo5s_384,0.76938,0.68599,0.76445,0.55212,0.4344963256518045,0.1013671016693114,0.0139560254414876,0.07944,0.43244,0.23202
yolo5s_416,0.77776,0.70514,0.78141,0.56998,0.5169818834463755,0.1258762860298156,0.0161656832695007,0.093886,0.5089533333333333,0.27565
yolo5s_448,0.78413,0.71538,0.78915,0.57567,0.6145006469885508,0.137661770582199,0.0183118240038553,0.1062373333333333,0.6096666666666667,0.3176433333333333
yolo5s_480,0.78865,0.70854,0.79217,0.57779,0.695864245891571,0.1568947966893513,0.0205968618392944,0.1192626666666666,0.6970333333333333,0.3630133333333333
yolo6l-d1w1_160,0.73853,0.57637,0.65701,0.45154,0.4661273046334584,0.1270166409015655,0.019032616217931,0.049601,0.6108966666666666,0.1997466666666666
yolo6l-d1w1_192,0.7466,0.62592,0.70225,0.49356,0.6200230288505554,0.1557802045345306,0.0241406019528706,0.0660636666666666,0.8343400000000001,0.2818133333333333
yolo6l-d1w1_224,0.75663,0.67635,0.74397,0.53759,0.8375836924711862,0.1802250750859578,0.0303262551625569,0.0858133333333333,1.1801233333333334,0.38896
yolo6l-d1w1_256,0.78337,0.68926,0.76722,0.56387,0.993093762397766,0.1942784341176351,0.0382251306374867,0.103617,1.1958566666666666,0.4946733333333333
yolo6l-d1w1_288,0.79022,0.70599,0.78398,0.58228,1.3739483527342478,0.287565992673238,0.0448086218039194,0.1571749999999999,1.54293,0.6507433333333333
yolo6l-d1w1_320,0.80448,0.72283,0.79616,0.5948,1.606873326698939,0.3139090371131897,0.0539823579788207,0.1840943333333333,1.89284,0.7873133333333334
yolo6l-d1w1_352,0.80895,0.7143,0.80039,0.60442,1.957433120409648,0.3446785338719685,0.0630335366725921,0.229899,2.281816666666667,0.9482766666666668
yolo6l-d1w1_384,0.79041,0.74661,0.8145,0.61565,2.230659383138021,0.386313867966334,0.0747197397549946,0.2510889999999999,2.727253333333333,1.0943866666666666
yolo6l-d1w1_416,0.8032,0.74297,0.82105,0.62369,2.7291709550221763,0.4752884213129678,0.087268567085266,0.2906096666666666,3.219173333333333,1.3201633333333334
yolo6l-d1w1_448,0.81016,0.74671,0.82439,0.6276,3.1460984996954604,0.5066311860084534,0.1042280654112497,0.3297293333333333,3.72554,1.5138133333333332
yolo6l-d1w1_480,0.80412,0.74249,0.82104,0.62629,3.666203435262044,0.5637196667989096,0.1265346745649973,0.3674783333333333,4.28571,1.7519
yolo6l-d1w25_160,0.57062,0.42376,0.45513,0.28548,0.0471506977081298,0.0368715238571166,0.0026907591025034,0.0115916666666666,0.0288833333333333,0.0278466666666666
yolo6l-d1w25_192,0.62767,0.4988,0.54354,0.35624,0.0625863627592722,0.0402886831760406,0.0030640912055968,0.0150263333333333,0.0397,0.0360399999999999
yolo6l-d1w25_224,0.63703,0.52287,0.57685,0.3866,0.0855697588125864,0.0388394331932067,0.0038303371270497,0.0186713333333333,0.0546266666666666,0.0504233333333333
yolo6l-d1w25_256,0.66622,0.55596,0.61475,0.41967,0.0968101342519123,0.0383396128813425,0.0042795654137928,0.0234353333333333,0.0698333333333333,0.0601866666666666
yolo6l-d1w25_288,0.69224,0.56832,0.63733,0.44096,0.1297516568501789,0.0448950350284576,0.0052495606740315,0.0320353333333333,0.0920933333333333,0.0769666666666666
yolo6l-d1w25_320,0.67736,0.58388,0.64407,0.44596,0.1606695294380188,0.0490243049462635,0.005937408208847,0.03806,0.1115966666666666,0.0971633333333333
yolo6l-d1w25_352,0.70548,0.60715,0.67067,0.47239,0.1861933541297912,0.0548673729101816,0.0069470310211181,0.044791,0.13958,0.1173066666666666
yolo6l-d1w25_384,0.7162,0.62033,0.68811,0.48671,0.2293285437424977,0.0596783991654713,0.007633561293284,0.0510503333333333,0.1661899999999999,0.1388533333333333
yolo6l-d1w25_416,0.73594,0.62248,0.70491,0.50767,0.2740408813953399,0.072912878592809,0.010358361005783,0.0605056666666666,0.19934,0.1707699999999999
yolo6l-d1w25_448,0.75161,0.66203,0.73236,0.53048,0.3135483721892038,0.0783178214232126,0.0098782296975453,0.0681753333333333,0.23363,0.1987766666666666
yolo6l-d1w25_480,0.76692,0.64422,0.73343,0.5315,0.3634817616144816,0.0882493623097737,0.0111645209789275,0.0771616666666666,0.2786133333333333,0.22846
yolo6l-d1w5_160,0.63979,0.53171,0.57349,0.3786,0.1398318644364674,0.0473945355415343,0.0065718487898508,0.022703,0.1288666666666666,0.0662966666666666
yolo6l-d1w5_192,0.69521,0.56766,0.63636,0.43742,0.1841542462507882,0.055149954954783,0.0081010886033375,0.0297806666666666,0.1758766666666666,0.0903333333333333
yolo6l-d1w5_224,0.72942,0.59393,0.6757,0.47277,0.2500324308872222,0.0645340454578399,0.0099984021981556,0.037835,0.24583,0.12628
yolo6l-d1w5_256,0.72597,0.63591,0.70741,0.50406,0.2967798165480295,0.0679385050137837,0.0117609242598214,0.0477423333333333,0.27253,0.1581966666666666
yolo6l-d1w5_288,0.75894,0.65705,0.73539,0.52959,0.3935285866260528,0.1068653953075408,0.0140028317769368,0.0675826666666666,0.34139,0.2033133333333333
yolo6l-d1w5_320,0.76489,0.67811,0.75226,0.54907,0.4737047906716665,0.1188124434153238,0.0161751914024352,0.0795719999999999,0.4305166666666666,0.2535766666666667
yolo6l-d1w5_352,0.75839,0.67981,0.75463,0.55053,0.5690922538439432,0.1309184674421945,0.018734745979309,0.0938773333333333,0.5185033333333333,0.3094466666666667
yolo6l-d1w5_384,0.76472,0.69169,0.76443,0.56243,0.6694430685043334,0.1438964068889617,0.0212439918518066,0.1119756666666666,0.6249366666666666,0.36687
yolo6l-d1w5_416,0.78197,0.69891,0.78105,0.58224,0.7924758962790172,0.1744788738091786,0.0247730823357899,0.1261186666666666,0.73732,0.4373666666666667
yolo6l-d1w5_448,0.77719,0.7202,0.79151,0.59342,0.9362344360351564,0.1882835443814595,0.0279996263980864,0.1419766666666666,0.8685333333333333,0.5073166666666666
yolo6l-d1w5_480,0.79444,0.72519,0.80273,0.605,1.0787041219075522,0.2121980567773182,0.0315144117673237,0.1607313333333333,0.99578,0.5814566666666666
yolo6l-d1w75_160,0.70833,0.56052,0.6273,0.42626,0.2727701075871785,0.0851840583483377,0.0128941178321838,0.0351716666666666,0.3196233333333333,0.12683
yolo6l-d1w75_192,0.73106,0.60528,0.68204,0.47449,0.3693036496639251,0.0998770670096079,0.0158243095874786,0.0457589999999999,0.4456366666666667,0.1694933333333333
yolo6l-d1w75_224,0.75109,0.64405,0.71971,0.51426,0.5002872439225515,0.115160359541575,0.0201355187098184,0.0602036666666666,0.6081166666666666,0.242
yolo6l-d1w75_256,0.78068,0.65585,0.74504,0.53868,0.5776129587491354,0.1207085669040679,0.0239071158568064,0.0712156666666666,0.6468833333333334,0.3056033333333333
yolo6l-d1w75_288,0.76614,0.69253,0.76199,0.55943,0.7816992282867431,0.1888177108764648,0.0284891386826832,0.1076113333333333,0.8526933333333333,0.39222
yolo6l-d1w75_320,0.78043,0.70193,0.77513,0.57433,0.9500230634212494,0.2195141323407491,0.0333445795377095,0.126588,1.02288,0.4849366666666667
yolo6l-d1w75_352,0.79114,0.70524,0.78981,0.58754,1.1280423525969188,0.2451876854896545,0.0393823568026224,0.153112,1.246916666666667,0.5885066666666666
yolo6l-d1w75_384,0.79254,0.71879,0.79654,0.59492,1.3541564710934957,0.2657910192012786,0.0448182944456735,0.1772276666666666,1.4927700000000002,0.6792400000000001
yolo6l-d1w75_416,0.78495,0.73211,0.80043,0.60019,1.5786927525202434,0.3273493842283884,0.0535321609179178,0.2026516666666666,1.7843633333333333,0.8185933333333333
yolo6l-d1w75_448,0.80603,0.73352,0.81155,0.61489,1.8476102781295776,0.3494706447919209,0.0597207736968993,0.2260983333333333,2.042126666666667,0.9426066666666668
yolo6l-d1w75_480,0.78675,0.74131,0.80808,0.61826,2.17484925031662,0.3904642653465271,0.0742069057623545,0.2601916666666666,2.3721566666666667,1.07284
yolo6l-d33w1_160,0.68957,0.56207,0.62128,0.41106,0.2474783035119374,0.0705072283744811,0.0108667981624603,0.0345073333333333,0.3348833333333333,0.11716
yolo6l-d33w1_192,0.72875,0.62497,0.69348,0.48523,0.3327543314297994,0.0911504328250884,0.0137595935662586,0.046243,0.4594099999999999,0.1582133333333333
yolo6l-d33w1_224,0.74712,0.65806,0.72644,0.51594,0.4517958267529805,0.1085413122177123,0.0168889105319976,0.0583356666666666,0.6432466666666667,0.2144066666666666
yolo6l-d33w1_256,0.76991,0.66967,0.74885,0.53953,0.5407880055904389,0.1185338370005289,0.0217048970858255,0.068144,0.6465566666666668,0.27629
yolo6l-d33w1_288,0.78166,0.68649,0.76688,0.55789,0.7268164249261221,0.1665452361106872,0.0248525091012318,0.1097776666666666,0.83494,0.3565799999999999
yolo6l-d33w1_320,0.77864,0.70615,0.7798,0.57112,0.8893857026100158,0.1922021178404489,0.0300954381624856,0.126182,1.0266166666666667,0.4273200000000001
yolo6l-d33w1_352,0.79837,0.72024,0.79738,0.59562,1.0679900002479554,0.212250876824061,0.0348140267531076,0.154689,1.2289833333333335,0.5185466666666666
yolo6l-d33w1_384,0.79712,0.72929,0.80501,0.60716,1.239332633415858,0.2491343255837757,0.0401011335849761,0.1673466666666666,1.4740366666666669,0.5989733333333332
yolo6l-d33w1_416,0.80244,0.74603,0.81501,0.61874,1.496120561361313,0.307162385781606,0.0465704286098479,0.2010076666666666,1.7504433333333334,0.7192066666666665
yolo6l-d33w1_448,0.81633,0.75013,0.82413,0.62652,1.7284151407082875,0.3263267588615417,0.0543686580657958,0.2191086666666667,2.0047333333333333,0.8218733333333333
yolo6l-d33w1_480,0.82348,0.75215,0.83027,0.63514,2.032189652522405,0.371899660428365,0.0616592685381571,0.2419666666666666,2.33298,0.9378333333333334
yolo6l-d33w25_160,0.52229,0.42158,0.43951,0.27135,0.0291483004887898,0.0234272940953572,0.0015157703558603,0.008171,0.0180866666666666,0.0197733333333333
yolo6l-d33w25_192,0.58309,0.45701,0.49508,0.31345,0.0394875442981719,0.0249848115444182,0.0017498564720153,0.0103553333333333,0.0248666666666666,0.0247666666666666
yolo6l-d33w25_224,0.61821,0.49158,0.54208,0.35423,0.0519482890764871,0.0257112689812977,0.0021784861882527,0.012962,0.0340566666666666,0.0319766666666666
yolo6l-d33w25_256,0.63706,0.53288,0.57978,0.38498,0.0619612761338551,0.0254247323671976,0.0025249445438384,0.015525,0.04403,0.0403066666666666
yolo6l-d33w25_288,0.66309,0.55648,0.61221,0.4118,0.0803328680992126,0.027805406252543,0.0030309792359669,0.0218396666666666,0.0571166666666666,0.0516233333333333
yolo6l-d33w25_320,0.67594,0.57438,0.63537,0.42663,0.0977298168341318,0.0314472707112629,0.0034897458553313,0.0248629999999999,0.0715766666666666,0.06302
yolo6l-d33w25_352,0.70135,0.59955,0.6672,0.46248,0.1176250036557515,0.0356264249483743,0.0041292432943979,0.0299563333333333,0.0874133333333333,0.0745633333333333
yolo6l-d33w25_384,0.72766,0.61185,0.68723,0.48378,0.1429130617777506,0.039457836151123,0.0045683125654856,0.0335063333333333,0.1041,0.0894499999999999
yolo6l-d33w25_416,0.71808,0.62695,0.69845,0.49687,0.1669960836569467,0.0476220683256784,0.0053607122103372,0.039411,0.12491,0.10768
yolo6l-d33w25_448,0.74988,0.63772,0.71711,0.51168,0.1930838060379027,0.0526080318291981,0.0059246158599852,0.046574,0.1485533333333333,0.12194
yolo6l-d33w25_480,0.74782,0.64154,0.71757,0.51647,0.2176814460754394,0.0592249572277068,0.0066698944568633,0.050267,0.1702833333333333,0.1430866666666666
yolo6l-d33w5_160,0.6397,0.50804,0.55805,0.36192,0.0783939909934997,0.0278318846225738,0.0038149249553679,0.0157786666666666,0.0732833333333333,0.04088
yolo6l-d33w5_192,0.69296,0.55084,0.62214,0.41848,0.1031584608554839,0.0329536692301432,0.0046181909243265,0.019225,0.1011799999999999,0.0554933333333333
yolo6l-d33w5_224,0.70969,0.58174,0.65951,0.45335,0.1414188369115193,0.0394074014822641,0.0057842775185902,0.0253599999999999,0.1381933333333333,0.0743366666666666
yolo6l-d33w5_256,0.73071,0.62538,0.70161,0.49018,0.1619408269723256,0.0431320869922637,0.0069270197550455,0.0315793333333333,0.1508066666666666,0.0982
yolo6l-d33w5_288,0.7173,0.64569,0.7084,0.49659,0.2263002661863962,0.0627607699235279,0.007966847817103,0.0464139999999999,0.1996,0.1196999999999999
yolo6l-d33w5_320,0.7497,0.64494,0.72138,0.5103,0.2665732296307881,0.0711137759685516,0.0094202856222788,0.0537576666666666,0.2432433333333333,0.14902
yolo6l-d33w5_352,0.75746,0.67498,0.74316,0.53087,0.3309765195846557,0.0808017905553181,0.0109298646450042,0.0655593333333333,0.2980433333333334,0.1803066666666666
yolo6l-d33w5_384,0.78239,0.6764,0.76574,0.56237,0.3773070402940114,0.0913942976792653,0.0123271111647287,0.0731683333333333,0.3618533333333333,0.2110133333333333
yolo6l-d33w5_416,0.7947,0.69782,0.78236,0.57934,0.4427420854568482,0.1103386815388997,0.0141189905007679,0.08333,0.4234,0.2513533333333333
yolo6l-d33w5_448,0.78362,0.70982,0.78396,0.58188,0.5274414590994517,0.1203543857733408,0.016019928852717,0.0931256666666666,0.4890133333333333,0.2904266666666666
yolo6l-d33w5_480,0.79805,0.71246,0.79213,0.59166,0.6055847601095835,0.1371723985671996,0.0180291044712066,0.109828,0.5581900000000001,0.3339933333333333
yolo6l-d33w75_160,0.65734,0.53225,0.58857,0.38716,0.1520377747217814,0.0477742294470468,0.0072213304042815,0.02405,0.1789233333333333,0.07252
yolo6l-d33w75_192,0.70593,0.59196,0.6603,0.45403,0.2041750752925872,0.0591136292616525,0.009048124551773,0.030853,0.2422633333333333,0.0994233333333333
yolo6l-d33w75_224,0.75717,0.60893,0.70015,0.49143,0.2679016864299773,0.0696066113313038,0.0110212898254394,0.0404143333333333,0.33664,0.1401033333333333
yolo6l-d33w75_256,0.74747,0.64909,0.72196,0.51332,0.3181746931870778,0.0757684854666391,0.0133040738105773,0.0461046666666666,0.35094,0.1722833333333333
yolo6l-d33w75_288,0.76874,0.66578,0.74507,0.53372,0.4304751996199289,0.1121568834781646,0.0157356425126393,0.0766203333333333,0.4508033333333333,0.22049
yolo6l-d33w75_320,0.76614,0.68951,0.76288,0.54725,0.5319891742865245,0.134505599339803,0.0187156840165455,0.0846416666666666,0.55623,0.2733366666666666
yolo6l-d33w75_352,0.77912,0.69896,0.77536,0.56119,0.6319277862707774,0.1485892248153686,0.0215403735637664,0.103313,0.6841433333333334,0.32865
yolo6l-d33w75_384,0.80655,0.70791,0.79301,0.58821,0.7355778555075329,0.1705882124106089,0.024648717244466,0.1201173333333333,0.8087,0.3815966666666666
yolo6l-d33w75_416,0.80657,0.72234,0.80768,0.60696,0.8877473346392314,0.2108143389225005,0.0286354585488636,0.1351663333333333,0.9670966666666666,0.45455
yolo6l-d33w75_448,0.80593,0.72901,0.80746,0.60522,1.0453306082884473,0.227483613093694,0.0325787727038065,0.1466036666666666,1.117376666666667,0.5230366666666666
yolo6l-d33w75_480,0.8059,0.73807,0.81942,0.61947,1.209046436548233,0.2567782215277354,0.0368338660399118,0.1636303333333333,1.28379,0.5973
yolo6l-d6w1_160,0.70047,0.5804,0.64238,0.43406,0.3316928350925446,0.0882198524475097,0.0135525039831796,0.0394823333333333,0.4334733333333333,0.14614
yolo6l-d6w1_192,0.73693,0.62952,0.70142,0.49357,0.4220733002821604,0.1126795128981272,0.0172180100282033,0.0516596666666666,0.5893633333333334,0.2002066666666666
yolo6l-d6w1_224,0.76318,0.64908,0.73384,0.52979,0.5849685430526733,0.1332044641176859,0.0253253861268361,0.067597,0.8291400000000001,0.27261
yolo6l-d6w1_256,0.78188,0.67839,0.76086,0.55277,0.7086452722549438,0.1451248137156168,0.0272890921433766,0.080071,0.8319733333333333,0.35645
yolo6l-d6w1_288,0.79398,0.6923,0.77791,0.5739,0.9382890836397808,0.2068990616003672,0.0316282268365223,0.12514,1.0881966666666667,0.4543966666666666
yolo6l-d6w1_320,0.78781,0.71906,0.79046,0.58713,1.1214127071698508,0.2315658322970072,0.038030213912328,0.1453523333333333,1.31397,0.5445133333333333
yolo6l-d6w1_352,0.78844,0.72283,0.79823,0.59614,1.377518132527669,0.2554507152239481,0.0528241908550261,0.1771193333333333,1.61465,0.6560966666666667
yolo6l-d6w1_384,0.80184,0.73247,0.81012,0.61085,1.5687079115708669,0.2932828243573506,0.0512283074855804,0.1947526666666666,1.9010866666666668,0.7618166666666667
yolo6l-d6w1_416,0.81342,0.75098,0.82258,0.62597,1.9223686254024503,0.362577325105667,0.0609421344598133,0.226213,2.2576966666666665,0.91949
yolo6l-d6w1_448,0.81872,0.75507,0.82896,0.63498,2.222347877820333,0.3837439902623494,0.0846821339925129,0.2560769999999999,2.61699,1.0494266666666665
yolo6l-d6w1_480,0.81985,0.75346,0.83151,0.63838,2.5819777687390646,0.4346063403288522,0.079977714618047,0.283103,3.0282766666666667,1.2069366666666663
yolo6l-d6w25_160,0.51956,0.42955,0.44198,0.27211,0.0355753254890441,0.027919543981552,0.0018377526601155,0.009388,0.0221633333333333,0.0247433333333333
yolo6l-d6w25_192,0.57464,0.47732,0.51081,0.32728,0.0467866885662078,0.0300563792387644,0.0021585595607757,0.0116353333333333,0.0304633333333333,0.0318
yolo6l-d6w25_224,0.62831,0.49943,0.5486,0.36029,0.0627955671151478,0.0287862424055735,0.0026747695604959,0.0146283333333333,0.0417266666666666,0.0372833333333333
yolo6l-d6w25_256,0.6371,0.53363,0.58214,0.38809,0.0726456975936889,0.0294186345736185,0.0031503391265868,0.017573,0.0537533333333333,0.0470833333333333
yolo6l-d6w25_288,0.66078,0.57654,0.62703,0.42685,0.0973087942600249,0.0330931568145751,0.0037641263008117,0.0253836666666666,0.0695066666666666,0.0605966666666666
yolo6l-d6w25_320,0.68203,0.56636,0.63746,0.43675,0.1176728109518686,0.0377066254615783,0.0042875405152638,0.030237,0.0842666666666666,0.0760433333333333
yolo6l-d6w25_352,0.71023,0.59136,0.66506,0.46261,0.1396321952342986,0.0417211337884267,0.005049222310384,0.036161,0.1037,0.0892166666666666
yolo6l-d6w25_384,0.72492,0.61112,0.68734,0.48501,0.1708809610207875,0.0461547672748565,0.0056102236111958,0.0407683333333333,0.1243633333333333,0.10697
yolo6l-d6w25_416,0.72709,0.62225,0.69982,0.49992,0.2029344526926676,0.0556160831451415,0.0065632661183674,0.046464,0.1537933333333333,0.1262466666666666
yolo6l-d6w25_448,0.72792,0.64424,0.71714,0.51558,0.2376717185974121,0.06339076201121,0.0071462086836496,0.054227,0.17748,0.1478466666666666
yolo6l-d6w25_480,0.73842,0.64937,0.72625,0.52244,0.2606806449095407,0.0696216205755869,0.0082682828108469,0.059231,0.20284,0.17023
yolo6l-d6w5_160,0.66077,0.5139,0.5726,0.37595,0.0980715636412302,0.0337599047025044,0.0047865633169809,0.0175986666666666,0.0950033333333333,0.04946
yolo6l-d6w5_192,0.67766,0.57382,0.63442,0.43314,0.1279085473219553,0.0406411004066466,0.0058345325787861,0.0224813333333333,0.1289166666666666,0.0678466666666666
yolo6l-d6w5_224,0.7273,0.59854,0.67615,0.47063,0.176844690243403,0.0483735040823617,0.007055857181549,0.0303993333333333,0.1813166666666666,0.0926
yolo6l-d6w5_256,0.70912,0.62639,0.69039,0.48263,0.2115655851364135,0.0512905736764271,0.0086318079630533,0.035754,0.1895866666666666,0.11673
yolo6l-d6w5_288,0.73053,0.64953,0.71801,0.5091,0.2795567981402079,0.077883938550949,0.009902053674062,0.0533443333333333,0.2461799999999999,0.14935
yolo6l-d6w5_320,0.76497,0.65282,0.73969,0.52846,0.3285054473082224,0.086889954805374,0.0117145311832427,0.0622156666666666,0.3028,0.1858066666666666
yolo6l-d6w5_352,0.76736,0.67306,0.74708,0.5419,0.4033916111787159,0.0971369353930154,0.0136468402544657,0.073599,0.3662733333333333,0.2213266666666666
yolo6l-d6w5_384,0.78878,0.68239,0.76883,0.56538,0.47355429093043,0.1089774596691131,0.0153955113887786,0.0853649999999999,0.44912,0.26172
yolo6l-d6w5_416,0.78938,0.69377,0.7792,0.57796,0.5595640786488851,0.1308789165814717,0.0177120872338612,0.0976073333333333,0.5211199999999999,0.3183433333333333
yolo6l-d6w5_448,0.78072,0.70233,0.78254,0.58102,0.666132379770279,0.142987378835678,0.0198865127563476,0.1095026666666666,0.61562,0.36399
yolo6l-d6w5_480,0.78986,0.71885,0.79176,0.59359,0.7599252104759217,0.1615885074933369,0.0247484242916106,0.1287403333333333,0.7062799999999999,0.4235299999999999
yolo6l-d6w75_160,0.69112,0.54384,0.61118,0.40471,0.1893202022711435,0.0600595637162525,0.0093510015805561,0.0278706666666666,0.2304866666666667,0.08986
yolo6l-d6w75_192,0.71505,0.60604,0.67464,0.46774,0.2477283505598703,0.0726696872711181,0.0113235664367675,0.036973,0.3169733333333333,0.1248433333333333
yolo6l-d6w75_224,0.73857,0.64055,0.71372,0.50446,0.3374193580945333,0.0847046816349029,0.0141396776835123,0.0469303333333333,0.4395033333333333,0.1716333333333333
yolo6l-d6w75_256,0.75457,0.66667,0.73625,0.5267,0.4162345619996388,0.0906661772727965,0.0169591466585794,0.0544763333333333,0.44322,0.21789
yolo6l-d6w75_288,0.77311,0.67229,0.7554,0.54811,0.5455329950650533,0.1399815746148426,0.0202316923936207,0.0877756666666666,0.5820099999999999,0.27833
yolo6l-d6w75_320,0.76383,0.68865,0.76403,0.56077,0.6544790355364482,0.1604104006290435,0.0237290664513905,0.1008609999999999,0.7078933333333334,0.3492266666666667
yolo6l-d6w75_352,0.78271,0.70781,0.77968,0.57615,0.7907183106740315,0.1795541862646738,0.0275955975055694,0.1204623333333333,0.8703233333333333,0.4213
yolo6l-d6w75_384,0.78966,0.72267,0.79798,0.59495,0.9373383788267772,0.2054186260700225,0.0314927911758422,0.13536,1.04207,0.4771699999999999
yolo6l-d6w75_416,0.80444,0.72883,0.80975,0.61269,1.1290670931339264,0.2465804656346638,0.036740763982137,0.156977,1.2298733333333332,0.5800299999999999
yolo6l-d6w75_448,0.79269,0.7366,0.8051,0.60761,1.3262834354241688,0.2677444104353586,0.0417703223228453,0.1792063333333333,1.4288233333333336,0.6600866666666666
yolo6l-d6w75_480,0.81265,0.74668,0.82396,0.62598,1.525558063983917,0.298411187728246,0.0472218887011209,0.1938756666666666,1.6497666666666666,0.7542266666666667
yolo6m-d1w1_160,0.70745,0.58101,0.651,0.44158,0.6823962831497193,0.1808568473656971,0.03137433886528,0.061918,1.00258,0.2963966666666666
yolo6m-d1w1_192,0.74966,0.62014,0.703,0.49985,0.9065721440315246,0.2209315971533456,0.039219201405843,0.0688436666666666,1.3587333333333331,0.3929266666666666
yolo6m-d1w1_224,0.75936,0.66218,0.73682,0.53212,1.225431074698766,0.2532703940073649,0.0495418540636697,0.0801696666666666,1.9300833333333332,0.5677466666666667
yolo6m-d1w1_256,0.7542,0.67914,0.74862,0.54664,1.5014491295814514,0.2653926400343577,0.0599860910574594,0.088168,1.93939,0.6881400000000001
yolo6m-d1w1_288,0.77236,0.69166,0.76945,0.5662,1.990006106297175,0.399496411482493,0.0706416849295297,0.149041,2.548603333333333,0.8914566666666666
yolo6m-d1w1_320,0.78036,0.69578,0.77638,0.57567,2.3632215130329133,0.4669168408711751,0.0849725854396819,0.1685296666666667,3.164173333333333,1.09404
yolo6m-d1w1_352,0.80097,0.71326,0.79769,0.59577,2.8563233013947804,0.5090055501461029,0.1077612149715423,0.202461,3.858686666666667,1.3228
yolo6m-d1w1_384,0.79858,0.72548,0.80083,0.60419,3.3555192212263747,0.583700784444809,0.1292728706200917,0.215356,4.522453333333334,1.50969
