mAP_0.5:0.95_voc,mAP_0.5_voc,precision_voc,recall_voc,mAP_0.5:0.95_sku,mAP_0.5_sku,precision_sku,recall_sku,mAP_0.5:0.95_wider,mAP_0.5_wider,precision_wider,recall_wider,mAP_0.5:0.95_coco,mAP_0.5_coco,precision_coco,recall_coco,nano_gpu_latency,openvino_latency,vim3_latency,raspi4_tflite_latency,orange_pi_latency,a40_trt_latency,pi5_ort_latency,pi4_ort_latency,model_name,model_family
0.50957,0.71151,0.75916,0.62969,0.39575,0.71673,0.79616,0.63277,0.16888,0.32483,0.70478,0.27514,0.2004608821949434,0.3007849271536497,0.5052897726807318,0.292918809478624,27.1010541915893,2.7756885687509,16.611,44.6633333333333,23.5262366666666,1.3668060302734,18.8069307804107,62.8360529740651,yolo7n_192,YOLOv7
0.54721,0.75296,0.77202,0.68456,0.40088,0.75796,0.82281,0.67546,0.19573,0.37106,0.7244,0.31735,0.2353066035584332,0.3465678067522383,0.5210486858527418,0.3323269329052301,29.6896922588347,3.8611698150634,22.2586666666666,62.260000000000005,31.39492,1.387767791748,25.6670594215393,86.2523527940114,yolo7n_224,YOLOv7
0.57068,0.77301,0.78431,0.69807,0.47171,0.80526,0.84937,0.72949,0.21942,0.41296,0.74359,0.35347,0.2590130695281182,0.3802857533756041,0.5518776757946875,0.3585726461155414,32.6630556583404,4.06321366628,26.9063333333333,79.7033333333333,32.3014466666666,1.4353060722351,33.0207526683807,105.65641919771821,yolo7n_256,YOLOv7
0.59608,0.79666,0.79846,0.72279,0.4972,0.83244,0.86255,0.75732,0.24011,0.44887,0.76484,0.38437,0.2833076313539155,0.4097434495140328,0.5813933066858002,0.3792266400804016,44.259605805079104,4.974220196406,40.19,102.9899999999999,39.145976666666606,1.4654231071472,44.7878968715667,140.8695495128631,yolo7n_288,YOLOv7
0.61314,0.81197,0.7949,0.74424,0.51716,0.85082,0.87715,0.77452,0.26191,0.48542,0.77808,0.41836,0.3040223101160878,0.4369997170010204,0.6074271531545788,0.4001484483153869,51.1281931400298,5.6744952996571,47.260000000000005,126.56666666666668,39.4916933333333,1.5192484855651,54.4936907291412,170.0870283444722,yolo7n_320,YOLOv7
0.6246,0.82078,0.80401,0.75059,0.52964,0.86275,0.8853,0.78957,0.27991,0.51923,0.79767,0.4467,0.3188715785013667,0.4574013656185052,0.6070951180382117,0.4206763238884798,58.88659397761021,6.6651992003122,59.0346666666666,157.42000000000002,47.6158833333332,1.5455293655395002,69.7538805007934,202.65166997909532,yolo7n_352,YOLOv7
0.63455,0.82935,0.81605,0.75314,0.54243,0.87224,0.88974,0.80279,0.29454,0.54502,0.80217,0.47098,0.3340195889599083,0.47525731483537,0.5991169785140412,0.4458664458791205,65.93578974405911,7.5619192918141,61.75366666666661,187.52,49.71378,1.6228055953979,83.3795011043548,238.5933530330657,yolo7n_384,YOLOv7
0.64718,0.83778,0.82421,0.75421,0.55184,0.88104,0.89498,0.81288,0.3118,0.57394,0.8075,0.49556,0.3465572423733678,0.4883459170036163,0.6043499348031108,0.4574603189008701,78.54741454124441,8.7590865294138,72.533,221.8099999999999,51.1327933333333,1.6804647445678,99.3366265296936,278.3723044395447,yolo7n_416,YOLOv7
0.65181,0.84042,0.81528,0.76893,0.5414,0.88377,0.8948,0.81432,0.32464,0.59568,0.81707,0.51708,0.354817813956107,0.4997408640505735,0.6187066218330454,0.4652559431219186,87.6471722126007,9.8906429608662,86.1393333333333,258.2233333333333,56.6049733333333,1.8624138832092,120.4671990871429,341.3447705904642,yolo7n_448,YOLOv7
0.65677,0.84623,0.81696,0.77827,0.56671,0.89251,0.90188,0.82433,0.3363,0.6187,0.81662,0.54457,0.3647891796171316,0.5116768980925747,0.6328112095647835,0.4670763937201245,98.82051984469088,10.9729115168253,98.228,295.5266666666666,64.5765866666666,1.8052291870117,139.5530819892883,366.6246104240417,yolo7n_480,YOLOv7
0.54921,0.75015,0.79174,0.67541,0.385,0.68139,0.79402,0.56931,0.16683,0.31527,0.69745,0.25469,0.2307809750659174,0.3387445388819551,0.5454184299476283,0.3203720335066722,41.4503701527912,6.137326161066601,24.952,125.3933333333333,29.0130366666666,1.8667674064636,38.294101953506406,126.9467747211456,yolo7s_160,YOLOv7
0.58498,0.78261,0.78663,0.72042,0.44091,0.75193,0.8313,0.65536,0.19817,0.36984,0.73568,0.30463,0.2740431954146506,0.3941233535813627,0.6095821958382723,0.3607330296531623,50.7488433519998,7.3427883783976,33.0023333333333,171.7033333333333,36.7335733333333,1.9083356857299,51.6312146186828,178.5889840126037,yolo7s_192,YOLOv7
0.61924,0.81504,0.82398,0.73332,0.44023,0.79669,0.84728,0.71443,0.22711,0.41545,0.74932,0.34599,0.3075562004400615,0.4368160948854738,0.6127873841478395,0.4027943715801855,60.437596638997306,9.0644299983977,42.932,236.8433333333333,41.8656166666666,1.9637846946716,72.6404953002929,237.462967634201,yolo7s_224,YOLOv7
0.63768,0.83128,0.82398,0.76229,0.51698,0.84247,0.87809,0.76393,0.25013,0.45706,0.77315,0.38364,0.3343057901623137,0.4733152290630708,0.6358352626083453,0.4369741178920547,68.457224369049,11.082084178924498,51.7986666666666,266.91,45.9768366666666,2.0146846771240003,90.33644914627072,292.595742146174,yolo7s_256,YOLOv7
0.6574,0.84349,0.83574,0.77344,0.53536,0.86213,0.88372,0.79238,0.27282,0.49687,0.78909,0.41953,0.3569262134055894,0.5004732268568276,0.639229437398858,0.4595163743014293,96.7078419526417,12.8761033217111,83.42099999999999,343.21000000000004,50.7942966666665,2.1030116081237,119.45680975914,381.2064850330352,yolo7s_288,YOLOv7
0.66628,0.84846,0.82535,0.78244,0.55184,0.87706,0.89562,0.80728,0.29649,0.53653,0.80473,0.45646,0.3795775640710934,0.5281494072011077,0.6619600346673304,0.4814030111417649,109.4381539026895,15.0294991334279,97.8226666666666,423.62,61.16224,2.1601963043212,150.78517317771912,463.3074220021565,yolo7s_320,YOLOv7
0.67591,0.8581,0.8315,0.79604,0.56198,0.88721,0.89904,0.82208,0.31319,0.56664,0.80956,0.48676,0.3934630064129505,0.5460946003574828,0.6877879700160495,0.4916891952252579,125.38895408312482,17.442599137623997,110.579,508.7999999999999,74.9795066666666,2.2829127311706,188.007835149765,568.6709066232045,yolo7s_352,YOLOv7
0.67763,0.86639,0.82816,0.7928,0.5707,0.89466,0.9062,0.82926,0.32929,0.59684,0.82183,0.5139,0.409437376739042,0.564987487910254,0.6729620184737911,0.5190226770138329,138.7616237004597,19.9963657061258,132.1286666666666,614.0966666666667,81.5158266666666,2.346646785736,217.267061471939,666.5973158677419,yolo7s_384,YOLOv7
0.69199,0.86644,0.83514,0.81275,0.57775,0.90197,0.90733,0.83877,0.34509,0.62097,0.8349,0.53318,0.4205729380961756,0.577453215808158,0.6823778198870715,0.5277447846735004,168.157394727071,23.405546347300103,155.6436666666666,718.3566666666667,94.3551166666666,2.6081132888793,262.2892737388611,784.2915479342142,yolo7s_416,YOLOv7
0.69976,0.8742,0.84105,0.81817,0.56532,0.90469,0.91069,0.84148,0.35947,0.64622,0.84356,0.55738,0.4318023339148956,0.5908186233885775,0.6736590535762346,0.5448805227265805,183.7808791796366,26.2937982877095,174.88466666666662,843.3733333333334,107.2546099999999,2.6494050025939,310.101261138916,922.949784596761,yolo7s_448,YOLOv7
0.7009,0.87593,0.84313,0.81221,0.58931,0.91089,0.91295,0.85187,0.36877,0.66567,0.84774,0.57721,0.4388343548463193,0.597455086690828,0.7028693363949285,0.5423826829263674,209.0012721220652,29.762788216272902,190.2516666666666,972.8166666666668,119.7380566666666,2.8638267517089,360.2464270591736,1074.3425703048708,yolo7s_480,YOLOv7
0.4619,0.66048,0.7349,0.58724,0.32303,0.61996,0.73578,0.52639,0.1317,0.26165,0.6316,0.22125,0.1622180087405743,0.246662828897534,0.4605422858995363,0.2413285681653231,27.4904123942056,2.707534233729,9.9253333333333,33.9433333333333,20.82659,1.5258646011352,14.5823156833648,48.4884854157765,yolo8d1w25_160,YOLOv8
0.51001,0.70871,0.75529,0.63243,0.37744,0.69364,0.78346,0.61175,0.15715,0.30757,0.68114,0.26281,0.2000687672030788,0.2977502899455711,0.4992621607625816,0.2829511776357051,28.6747348308562,3.1633786360422,13.2153333333333,48.8899999999999,22.7532733333333,1.5220594406127002,19.603500366210906,67.44152585665381,yolo8d1w25_192,YOLOv8
0.54513,0.74687,0.77741,0.66239,0.3887,0.74086,0.80937,0.66326,0.18242,0.35315,0.72001,0.29953,0.234501085757855,0.3448300219631672,0.5257733877364089,0.3259686702241206,29.28298274676,4.004967212676901,16.6613333333333,66.93333333333331,26.3383233333333,1.5569162368774,26.2047719955444,90.4321614901224,yolo8d1w25_224,YOLOv8
0.57154,0.77155,0.78285,0.69609,0.46342,0.79985,0.84278,0.72274,0.20513,0.39178,0.73325,0.33424,0.2596079672858438,0.3792920300710968,0.5485826115519352,0.3559955517340839,31.8267528216043,4.6665660540262,21.3803333333333,87.3033333333333,26.3411233333333,1.62122964859,31.0149884223937,106.721045176188,yolo8d1w25_256,YOLOv8
0.59084,0.79042,0.79391,0.72045,0.49063,0.82668,0.85976,0.75016,0.22685,0.42889,0.74658,0.36629,0.2823404399266159,0.4081258908786659,0.5751911807255834,0.3807656313933301,44.7524750232696,5.5881317456562,30.346,108.47,29.8585366666666,1.6535449028015,43.0533218383789,144.27307963371268,yolo8d1w25_288,YOLOv8
0.61019,0.80696,0.80517,0.72383,0.51268,0.84937,0.87293,0.77304,0.24933,0.46846,0.76713,0.40199,0.3052315898143738,0.4364206675726869,0.586243372424043,0.4065854710727205,50.0796333948771,6.3605348269144,35.5833333333333,138.87666666666658,34.88533,1.6821718215942,53.5663866996765,171.8219049771626,yolo8d1w25_320,YOLOv8
0.62151,0.81259,0.8194,0.72785,0.52685,0.8623,0.88246,0.78885,0.26498,0.49796,0.77252,0.42901,0.3210918310722689,0.4535508894561361,0.6029073618452376,0.4220046443613229,55.9828023115793,7.6700580120085,43.025,164.7233333333333,40.0512033333333,1.7205500602722,65.6812822818756,209.46574052174878,yolo8d1w25_352,YOLOv8
0.63537,0.82626,0.81206,0.75329,0.53885,0.87297,0.88774,0.80125,0.28368,0.52821,0.79094,0.45384,0.3357080485971961,0.4739716143041464,0.621279762628164,0.4340391797160922,62.1343040466307,8.3650147914885,47.442,203.1333333333333,40.9692433333333,1.7674207687377,78.3684968948364,257.1179068088531,yolo8d1w25_384,YOLOv8
0.64595,0.83476,0.82099,0.7555,0.55086,0.88251,0.89691,0.81185,0.29881,0.55435,0.7989,0.47951,0.3460174173765339,0.4877546320600158,0.6289223268692974,0.4451528581572274,73.98160735766079,9.8591864109038,57.2616666666666,240.7133333333333,45.6866499999999,1.8433213233947,94.3528795242309,314.34274554252625,yolo8d1w25_416,YOLOv8
0.64758,0.83419,0.81376,0.76676,0.54219,0.88632,0.89957,0.81521,0.31253,0.5761,0.80475,0.50196,0.3574765931251363,0.4998706308732973,0.6141613388851146,0.4590689372590756,80.7628166675567,10.7953413327534,67.6536666666666,282.21666666666675,51.9757999999999,1.9029426574707,114.6194398403167,356.0904065767924,yolo8d1w25_448,YOLOv8
0.65584,0.8431,0.82986,0.75838,0.56732,0.89677,0.90566,0.82595,0.3254,0.59976,0.81708,0.52149,0.3665038762166969,0.511177992548671,0.6197959707986358,0.4730220386465606,90.1017999649047,12.2757832209268,74.784,321.7833333333333,59.5010666666666,1.9603824615478,131.57962083816528,409.2321467399597,yolo8d1w25_480,YOLOv8
0.53422,0.73544,0.77133,0.66853,0.37086,0.66889,0.78206,0.56124,0.15708,0.30118,0.68617,0.24421,0.2275086106378524,0.3360990977361013,0.5425993294017337,0.3155883563801872,46.7738461494445,7.2177207469939,19.8843333333333,128.30333333333328,28.84965,2.1535444259643,41.4820265769958,148.5954550902048,yolo8d1w5_160,YOLOv8
0.57785,0.77213,0.79873,0.69887,0.43032,0.74409,0.82271,0.64985,0.1855,0.351,0.71544,0.28999,0.2717250182323875,0.3931530512248485,0.5813348588785046,0.3674081312508936,52.3918457825978,9.5692908763885,26.5556666666666,179.3933333333333,33.3861533333333,2.203893661499,52.729696035385096,191.5104154745737,yolo8d1w5_192,YOLOv8
0.61063,0.80568,0.80225,0.74137,0.43215,0.78535,0.8374,0.70015,0.21315,0.39956,0.74007,0.33422,0.3087243457819382,0.4402042257565305,0.6188113078043491,0.4054949002342612,62.4841491381326,10.6380756696064,34.874666666666606,243.8133333333333,42.232993333333305,2.2457218170166,75.3828847408294,279.49804186820984,yolo8d1w5_224,YOLOv8
0.63127,0.82569,0.81959,0.75904,0.50575,0.83432,0.87328,0.75558,0.23662,0.43864,0.75698,0.37008,0.3356418469442638,0.4745668646216602,0.6359353892129131,0.4309572784234788,68.3382904529571,12.5869635740915,43.0923333333333,311.7833333333333,44.697886666666605,2.2735023498535,87.66128659248349,324.03335332870483,yolo8d1w5_256,YOLOv8
0.65231,0.84005,0.84007,0.76202,0.52958,0.85926,0.87934,0.79007,0.25752,0.47755,0.77888,0.40393,0.3601144885723391,0.5052865964023182,0.6568890360541605,0.4577125077389279,109.3301240603128,14.7328746318816,63.69,395.88,53.0487966666666,2.3742461204528,119.0380728244781,443.6600689093271,yolo8d1w5_288,YOLOv8
0.66467,0.8499,0.83652,0.7742,0.54888,0.87712,0.89293,0.80747,0.28185,0.51699,0.79121,0.43995,0.3796567192979435,0.5303596886118216,0.6632123795967599,0.4861015468241135,120.8994813760121,17.4701964855193,73.47099999999999,491.0833333333333,63.83472666666661,2.4713134765625,148.73286366462702,523.1459661324819,yolo8d1w5_320,YOLOv8
0.67523,0.85703,0.826,0.79386,0.55834,0.88601,0.89885,0.81822,0.29808,0.54655,0.80321,0.46808,0.3957040262828768,0.5475571650052872,0.6743285842313114,0.5023531224832638,134.1518823305765,24.5699111620584,88.66,607.9066666666668,73.5114633333332,2.5444722175598,184.4237661361694,623.8143595059712,yolo8d1w5_352,YOLOv8
0.68427,0.8645,0.83725,0.79662,0.5692,0.8954,0.90247,0.83092,0.3146,0.57785,0.81495,0.4953,0.4133618956982823,0.5689525244363269,0.6912032789762256,0.5151345368503797,156.2218677997588,23.879527648289898,99.999,721.96,82.85558666666661,2.5969886779785,217.2872972488403,742.9663340250651,yolo8d1w5_384,YOLOv8
0.69275,0.87076,0.84055,0.8054,0.57677,0.9018,0.90801,0.84011,0.33224,0.60329,0.82223,0.5205,0.4247906235988459,0.5809744412911442,0.6978889130816129,0.5260299663513199,193.2320435841877,27.5213432312011,117.3599999999999,845.8533333333334,93.6222299999999,2.8569746017456,260.89768767356867,871.778819958369,yolo8d1w5_416,YOLOv8
0.69781,0.87506,0.853,0.80099,0.5622,0.90128,0.91078,0.84082,0.34483,0.62628,0.83235,0.5411,0.435760683322406,0.5941704022421734,0.7001530225037264,0.540086549673436,207.5445862611134,31.420137087504,133.1689999999999,978.99,105.5243466666666,2.9826688766479,314.80131030082697,1030.819884141286,yolo8d1w5_448,YOLOv8
0.69942,0.8755,0.84668,0.8044,0.58806,0.91176,0.90959,0.84996,0.35754,0.65032,0.8386,0.56623,0.4444273626263281,0.6033682627703407,0.7125066678856257,0.5415798327167888,236.9573418299357,35.620646476745506,152.35533333333328,1129.7299999999998,119.07113333333332,3.037142753601,366.4670729637146,1189.5240883032482,yolo8d1w5_480,YOLOv8
0.56221,0.76128,0.7917,0.69012,0.39309,0.68882,0.79756,0.57559,0.16807,0.31787,0.69928,0.25409,0.256744551474049,0.3735747893954516,0.5924062243023662,0.346065264861611,84.72625573476151,13.5120284557342,31.747,325.28666666666663,35.594663333333294,2.8546071052551003,83.0503547191619,285.96007068951917,yolo8d1w75_160,YOLOv8
0.6044,0.80005,0.80935,0.73769,0.4557,0.77231,0.83792,0.67965,0.19943,0.37318,0.73288,0.30321,0.3008393588916407,0.4310981864573279,0.6132058640135261,0.4041252369793115,97.3579557736714,18.8973295688628,43.21,459.09,43.06996,2.8154516220092,110.9866964817047,397.660109202067,yolo8d1w75_192,YOLOv8
0.63455,0.8232,0.82488,0.75174,0.45242,0.81031,0.85694,0.72661,0.22765,0.42168,0.75202,0.34926,0.337120247475964,0.4758084992969367,0.6376443816226052,0.437834468149742,115.92683474222812,20.820134878158505,57.3946666666666,630.9266666666666,52.9118433333333,3.020281791687,148.5155045986175,537.9501124223074,yolo8d1w75_224,YOLOv8
0.64574,0.82932,0.79414,0.76117,0.52623,0.85089,0.8819,0.77328,0.25215,0.46389,0.76157,0.38716,0.3627239656548489,0.5104480830897534,0.6640284955539143,0.4620183318284499,121.95801059405,25.7461722691853,69.25399999999999,746.15,58.98611,2.9958987236022003,177.26954102516171,664.0191678206126,yolo8d1w75_256,YOLOv8
0.66934,0.85347,0.80651,0.78515,0.54498,0.87076,0.8917,0.79959,0.27385,0.50091,0.78545,0.42168,0.3880328789161836,0.5405532315869286,0.6631450274893178,0.4964049527391438,181.8079451719919,30.791263182957906,103.7856666666666,966.3733333333332,76.01122333333329,3.2694888114929,242.2755432128906,875.1777724424998,yolo8d1w75_288,YOLOv8
0.6842,0.86415,0.80936,0.81153,0.56003,0.88639,0.89726,0.82105,0.29846,0.54216,0.7981,0.46039,0.4099611564111758,0.5653605781212983,0.6886874232000022,0.5147538168288961,215.3026696046193,42.530216773351,121.95933333333328,1203.2333333333331,94.0169066666666,3.3636617660522,295.6582331657409,1061.168013413747,yolo8d1w75_320,YOLOv8
0.69263,0.87217,0.81433,0.81694,0.56917,0.89418,0.90668,0.8272,0.31473,0.57124,0.81708,0.48435,0.42518717345927,0.583212201785756,0.6991101510530664,0.5275707756556709,243.3380285898844,43.386548757553,151.474,1463.7400000000005,104.6108533333333,3.5012292861938,361.9090688228607,1265.209374030431,yolo8d1w75_352,YOLOv8
0.70568,0.88067,0.83018,0.81672,0.57564,0.89985,0.9049,0.84124,0.33112,0.60258,0.82303,0.51725,0.4384829428826634,0.6000048184443144,0.7000344505422729,0.5454224063130652,270.0717516740163,50.373016198476,172.5416666666666,1731.3866666666663,121.70710333333332,3.5422253608703,429.9241769313812,1494.5243708292644,yolo8d1w75_384,YOLOv8
0.71882,0.886,0.82422,0.8296,0.58272,0.90519,0.91243,0.84873,0.34789,0.62395,0.82811,0.53829,0.4514560547673717,0.6151497515332232,0.7112665237715345,0.5558595128635736,346.3064086437225,58.5811058680216,197.9293333333333,2042.1633333333327,140.39721999999992,4.0980339050292,530.4911375045776,1796.0140645504,yolo8d1w75_416,YOLOv8
0.71845,0.88749,0.82374,0.83007,0.56798,0.90653,0.91005,0.84927,0.35968,0.64962,0.84227,0.55899,0.4599680357827776,0.622986751745873,0.7083269240935277,0.5693056336738739,368.7800248463949,67.80347506205241,220.599,2394.4866666666667,154.43803,4.3490242958068,616.0086488723755,2102.3743164539337,yolo8d1w75_448,YOLOv8
0.71314,0.88387,0.82464,0.82802,0.59269,0.91439,0.91384,0.85958,0.37144,0.67226,0.84466,0.58235,0.4689804394313097,0.6322919248375961,0.7127601223274237,0.576064560510963,416.305181980133,81.56422694524119,248.644,2738.883333333333,177.71008999999998,4.8382401466369,714.4713127613068,2429.049850702285,yolo8d1w75_480,YOLOv8
0.54573,0.747,0.79289,0.67047,0.3834,0.68083,0.7907,0.56915,0.16471,0.3126,0.68979,0.2523,0.2373219158895013,0.3507719147676192,0.5715949261084313,0.3281300087885238,58.5601957639058,10.692788362503,25.575,283.04,27.1394933333333,1.9602823257446,65.35560488700861,194.63180541992182,yolo8d33w75_160,YOLOv8
0.58791,0.78855,0.80509,0.71823,0.43953,0.75221,0.82632,0.65739,0.19345,0.36457,0.71875,0.29923,0.277388572295836,0.4028406102006247,0.6023947564996878,0.3704484499577328,73.4449823697407,12.1907575925191,32.8363333333333,380.8533333333333,33.442079999999905,1.9149470329284,80.5283045768737,267.6289451122284,yolo8d33w75_192,YOLOv8
0.61616,0.8118,0.81591,0.74827,0.43763,0.79227,0.8401,0.7114,0.22156,0.41232,0.74995,0.34145,0.312847681581122,0.4489168101043841,0.6275317795387572,0.4106571198611392,86.8257443110147,14.7883570194243,44.0173333333333,538.9766666666667,38.4704266666666,2.0762634277343,106.7521369457244,369.286393324534,yolo8d33w75_224,YOLOv8
0.63441,0.8258,0.81006,0.76951,0.51421,0.84179,0.8773,0.76561,0.24607,0.45545,0.76962,0.38016,0.3384739145223001,0.4820433331443718,0.6174864136152982,0.4521769013006036,93.06887984275812,18.0414799849192,51.1943333333333,529.9233333333334,49.1035433333333,2.0332932472229,126.8883788585663,450.22718667984003,yolo8d33w75_256,YOLOv8
0.65122,0.8409,0.82949,0.77338,0.5332,0.86226,0.88329,0.79284,0.26687,0.49257,0.77667,0.41626,0.3639875241043287,0.5118344301607811,0.6551604330590806,0.4661500387677909,134.1486907005309,21.4291520913441,80.384,691.25,58.5045066666666,2.2298693656921,171.2079060077667,584.7204156716664,yolo8d33w75_288,YOLOv8
0.66339,0.8461,0.83481,0.77578,0.55012,0.8788,0.89366,0.81381,0.29129,0.53303,0.80199,0.45019,0.3840865127033359,0.537930338754123,0.6703384462595492,0.4910884677801234,158.01232258478788,25.2888373533884,95.8546666666666,854.9166666666666,68.93731666666659,2.3610854148864,206.8710064888,701.3585376739503,yolo8d33w75_320,YOLOv8
0.66897,0.86684,0.80565,0.81432,0.56102,0.88956,0.8977,0.8256,0.30839,0.56324,0.80892,0.48018,0.3995374483366852,0.5574884124620281,0.6792298711817474,0.5056525685978941,177.7069036165872,29.3952973683674,114.677,1050.533333333333,82.64526,2.4829244613647,253.2350552082061,876.3825476169587,yolo8d33w75_352,YOLOv8
0.68382,0.87371,0.80957,0.81702,0.56989,0.89649,0.90656,0.83583,0.32451,0.59278,0.82236,0.50628,0.4144546261809689,0.5735788845694684,0.6935465373398771,0.5218715981448231,203.9890837669371,33.7115188439686,126.5336666666666,1222.3366666666668,92.7277033333333,2.4808382987976,302.11644530296326,982.393661737442,yolo8d33w75_384,YOLOv8
0.69445,0.87877,0.82371,0.82021,0.57594,0.90173,0.90715,0.84024,0.34051,0.61837,0.83137,0.53073,0.428571592666929,0.5899457697360712,0.6909454133322338,0.5396903283642331,248.20430119832352,39.3918168544768,147.97866666666658,1445.1533333333334,106.5845599999999,2.8102803230285,374.0489912033081,1185.4355275630953,yolo8d33w75_416,YOLOv8
0.69618,0.8791,0.83129,0.81294,0.56153,0.90223,0.90839,0.84467,0.35332,0.64162,0.83445,0.55559,0.4350069163734332,0.5986914585013845,0.69507324460013,0.5426452646298936,276.3470856348672,44.7967422008514,160.61933333333332,1680.93,121.0094933333333,3.0054926872253,432.9645824432373,1391.474588314692,yolo8d33w75_448,YOLOv8
0.70447,0.88478,0.8343,0.81484,0.5871,0.91182,0.91315,0.85241,0.36414,0.66161,0.83878,0.57439,0.4452447638798639,0.6099453647701626,0.6939156793317507,0.550843397224595,311.2608933448791,50.8979717890421,180.5106666666666,1929.8466666666664,137.8232566666666,3.2739853858947,512.7959728240967,1629.8608883221943,yolo8d33w75_480,YOLOv8
0.57237,0.76942,0.80104,0.69808,0.40857,0.71122,0.80944,0.59976,0.17473,0.328,0.70236,0.25896,0.264745193168781,0.3870533222011121,0.5900295246254472,0.3599379585456278,106.62923932075488,18.238528172175,41.0836666666666,585.5200000000001,39.823883333333306,3.0544781684875,129.4034457206726,427.9276049137115,yolo8d67w1_160,YOLOv8
0.61299,0.80224,0.82448,0.72524,0.46436,0.78009,0.84314,0.68648,0.20614,0.38399,0.72652,0.31138,0.3058110651651133,0.4401680045182367,0.622507330143718,0.408530759232002,133.1233994166056,22.364451487859,58.4853333333333,816.3166666666667,48.93269,2.9996180534362,164.68013763427732,554.3845343589783,yolo8d67w1_192,YOLOv8
0.64582,0.83226,0.82641,0.76729,0.45633,0.81268,0.85891,0.72934,0.23409,0.43223,0.75958,0.35471,0.344044776537219,0.4866623052468631,0.6620793439709374,0.44339130891421,160.1660688718159,28.6372427145639,71.2173333333333,1146.49,62.0249833333332,3.1821703910827,238.1154143810272,786.0277549425762,yolo8d67w1_224,YOLOv8
0.66051,0.85224,0.82313,0.78108,0.53119,0.85483,0.88755,0.77803,0.25944,0.47483,0.77321,0.39458,0.3694913572556325,0.5206273570392125,0.6614078499198706,0.4759480681564511,175.5411994457244,36.031199693679696,93.801,1209.9633333333334,74.3906033333333,3.2420873641967,260.3210234642029,925.3596433003743,yolo8d67w1_256,YOLOv8
0.68209,0.86704,0.81797,0.80267,0.54754,0.87305,0.89228,0.80394,0.28013,0.51104,0.78407,0.42987,0.3941064190194915,0.5489532840412409,0.6744267352238669,0.5029562475812253,256.8924407164255,42.2366702556609,137.4103333333333,1577.303333333333,92.6548166666666,3.4772944450378,351.0235333442688,1297.6591026782992,yolo8d67w1_288,YOLOv8
0.68558,0.86811,0.81371,0.8136,0.56133,0.88678,0.89898,0.81986,0.30471,0.55371,0.80458,0.46926,0.4155166133161971,0.5742180077435648,0.6755754659191613,0.5347028206881724,287.25916266441345,51.0902265707651,166.3133333333333,1918.506666666667,113.54924999999989,3.6033773422241,430.15401482582087,1535.045619010925,yolo8d67w1_320,YOLOv8
0.69634,0.87876,0.82807,0.81815,0.56939,0.89415,0.9059,0.82692,0.32125,0.58339,0.82266,0.49528,0.4314063081469774,0.5921808257772924,0.6976961207874182,0.5425928601342396,322.4812320868174,60.8107582728067,202.8806666666666,2313.42,133.8629333333333,4.049904346466,536.5941452980042,1868.5951014359796,yolo8d67w1_352,YOLOv8
0.70846,0.882,0.83211,0.81792,0.5791,0.90427,0.90748,0.84263,0.33721,0.60897,0.8284,0.51889,0.4460424245026651,0.6075336525976123,0.7052780700345127,0.5541243242818721,349.4524896144866,70.09628256162,219.9096666666666,2754.073333333333,147.9792733333333,4.0693664550781,619.3248128890991,2171.703439950943,yolo8d67w1_384,YOLOv8
0.70607,0.88347,0.82584,0.82757,0.584,0.90697,0.91306,0.8464,0.3523,0.63551,0.83602,0.54573,0.458029201901298,0.6200831905358861,0.7030688752173786,0.5686728053248705,430.7034158706664,87.1947332223255,258.3396666666667,3249.163333333333,177.7618299999999,4.6656322479248,765.6248533725739,2585.8345913887024,yolo8d67w1_416,YOLOv8
0.72601,0.89453,0.8259,0.84928,0.56892,0.90704,0.91256,0.84753,0.36624,0.65883,0.8447,0.56714,0.4681462113315344,0.6325680246961982,0.7180444924495116,0.5757823302059448,462.2291489442189,103.1261841456094,293.7603333333333,3750.17,200.6889666666666,4.8620557785034,895.8193802833557,2967.5198630491886,yolo8d67w1_448,YOLOv8
0.72987,0.89659,0.82741,0.8541,0.59231,0.91422,0.91535,0.86025,0.37828,0.68213,0.85055,0.59125,0.4751580584080904,0.6399620671015628,0.7161417186073424,0.5853278598883463,517.3383069038392,116.0227640469868,329.105,4310.389999999999,229.8454733333333,5.1758790016174006,1042.5378322601316,3522.2446707884474,yolo8d67w1_480,YOLOv8
0.44835,0.64561,0.72546,0.5682,0.31485,0.6101,0.72967,0.52124,0.12825,0.25622,0.62612,0.22064,0.1545483732521712,0.2377162344111815,0.4285359963718324,0.2378400883161054,25.0324451923369,2.3537468910216,9.2146666666666,30.1166666666666,15.7113066666666,1.2783980369567,14.1658091545104,43.1160748004912,yolo8d67w25_160,YOLOv8
0.49685,0.69942,0.74725,0.6198,0.37565,0.6996,0.77997,0.61963,0.15486,0.30357,0.67285,0.25994,0.196248918757064,0.2930427145445069,0.4879613528740396,0.2849746818547772,24.0042646725971,2.7457245190938,11.612333333333298,42.07666666666661,20.3653766666666,1.3117456436157,17.0768332481384,60.0083784262338,yolo8d67w25_192,YOLOv8
0.53433,0.73397,0.77008,0.65555,0.38737,0.74521,0.80956,0.66515,0.17959,0.34804,0.70513,0.29797,0.2282002152412807,0.335459408848947,0.5331475349608488,0.3213821898220943,26.0323329766591,3.4864775339761,14.9286666666666,58.5466666666666,20.19459999999989,1.3561677932739,23.5214972496032,80.1671946048736,yolo8d67w25_224,YOLOv8
